          50   1000.0000000000000        0.0000000000000000             7500   166.67420753009964        27784.792355996033        4.5009002093102026        4.1404957553282813        17.178031623402585       3.43265235110692402E-002 -6.24503090857791848E-002
          50   1000.0000000000000       0.50000000000000000             7500   167.71371767704170        28149.573170411495        21.682073357045738        4.9376550766225922        24.471440913526255       9.10032578293993311E-002  8.64817493587795999E-003
          50   1000.0000000000000        1.0000000000000000             7500   165.78143454995967        27567.939434040913        84.455392598349135        6.9910547754469192        49.260348963417506       0.38550209011832948       0.17278335401545317     
          50   1000.0000000000000        1.5000000000000000             7500   168.38399970200166        28378.935002905666        25.763647261970618        12.456833854981964        156.23995671554951        1.0672470249246828       0.26346114212360300     
          50   1000.0000000000000        2.0000000000000000             7500   175.72953459266162        30890.917470614568        10.048142461109819        21.327032757881170        457.50593713281512        2.6636108770786109       0.39427976039005463     
          50   1000.0000000000000        2.5000000000000000             7500   186.07566787631859        34632.445285544803        8.2911099267803365        35.374880074955307        1257.9470746820841        6.5649343646141460       0.53758346225768683     
          50   1000.0000000000000        3.0000000000000000             7500   201.28371057236564        40529.279050300203        14.146908520342549        57.037422068282957        3269.6448889785393        16.377372783087594       0.65272259759273166     
          50   1000.0000000000000        3.5000000000000000             7500   222.83520955077344        49686.991099982013        31.460484444898611        88.459117015103814        7864.7832630838147        39.767879991985865       0.77211522173475533     
          50   1000.0000000000000        4.0000000000000000             7500   252.49179421256099        63821.247980963264        69.141836285016325        132.10259138737328        17535.172059036711        84.077407777400367       0.83755243138309587     
          50   1000.0000000000000        4.5000000000000000             7500   289.13371909779869        83732.348312107453        134.04079278268910        186.40603625207996        34902.855016779940        155.64466556819389       0.87457121009549588     
          50   1000.0000000000000        5.0000000000000000             7500   331.15284350144424        109884.23553369912        222.02977460710099        248.67631744459567        62093.887990026153        253.97713222083985       0.89982847646078779     
          50   1000.0000000000000        5.5000000000000000             7500   371.97553372937767        138690.50493908630        324.70724583091214        309.79605132091820        96328.417775114678        354.82436108170077       0.91639454925575914     
          50   1000.0000000000000        6.0000000000000000             7500   409.76346933782179        168406.16399422885        500.06319046081626        365.56072511908775        134152.38953233682        517.74578274358646       0.93546744564452955     
          50   1000.0000000000000        6.5000000000000000             7500   439.26612546241500        193671.07309665592        716.34411789380829        409.36895132825543        168314.71230250591        731.77399091035477       0.95007742550828000     
          50   1000.0000000000000        7.0000000000000000             7500   457.19611415132823        209954.29422082411        926.00742574976175        437.45025475847217        192306.75748836825        944.03210011604824       0.95957351699287941     
          50   1000.0000000000000        7.5000000000000000             7500   473.64484721887590        225494.52728572077        1155.0859887284751        461.03693438787809        213735.12338604915        1180.0685162765440       0.96302077195923463     
          50   1000.0000000000000        8.0000000000000000             7500   482.94054129930612        234275.04709876518        1043.4806682983763        475.10069570905745        226768.39982498248        1047.7287617520778       0.96582336155844151     
          50   1000.0000000000000        8.5000000000000000             7500   490.98160456007776        242251.41206674452        1188.4760503559664        486.03533224632758        237416.25359911614        1185.9094073181041       0.96579503476980555     
          50   1000.0000000000000        9.0000000000000000             7500   492.79354817928487        244040.43945879358        1194.9583316644130        489.85427122495565        241158.26683522019        1201.0597978877777       0.96907210577404557     
          50   1000.0000000000000        9.5000000000000000             7500   494.09559035655633        245113.89423915520        983.44182936128345        492.32129990225690        243368.36586161118        988.10352416319074       0.96182083938968133     
          50   1000.0000000000000        10.000000000000000             7500   499.05965743509222        250140.63123574975        1080.0895565181563        497.98538898283925        249069.99220933722        1080.5445689474873       0.96670281237878153     
          50   1000.0000000000000        10.500000000000000             7500   499.36336064781494        250344.10871984778        980.34276236809092        498.67714452063785        249662.35049276223        983.45602550508920       0.96416574580938363     
          50   1000.0000000000000        11.000000000000000             7500   500.70222201066878        251842.54531716739        1139.8301907463465        500.30598373993234        251447.42425495366        1141.3468889722135       0.97039490024171282     
          50   1000.0000000000000        11.500000000000000             7500   502.47566421555314        253792.54988272782        1310.7567538665025        502.27009024168473        253588.74988696113        1313.5063355710008       0.97245434976952516     
          50   1000.0000000000000        12.000000000000000             7500   502.20899824953580        253480.48223583159        1266.6043130293256        502.06022166795481        253333.18034951156        1268.7141682356305       0.96545824802637836     
          50   1000.0000000000000        12.500000000000000             7500   497.84524397042060        249031.76443554525        1181.8774915776448        497.73012077490694        248918.02434086110        1182.7512142576452       0.96643705442737637     
          50   1000.0000000000000        13.000000000000000             7500   502.55778454436341        253751.62676905969        1187.2999629208934        502.48434518382800        253678.96336477264        1188.4462099522352       0.96821723433676921     
          50   1000.0000000000000        13.500000000000000             7500   499.69910323249928        250896.01960587269        1196.8258345087233        499.65545357265148        250852.59009471035        1197.0178098182660       0.96929607585264088     
          50   1000.0000000000000        14.000000000000000             7500   502.24841426216170        253528.15241932333        1274.6827904673410        502.22141188322382        253500.56618503781        1274.2196310590662       0.97098085817299729     
          50   1000.0000000000000        14.500000000000000             7500   500.59489252086041        251869.71920293986        1274.4727849680639        500.57240187217502        251847.16362894923        1274.4341128709493       0.96806069268057315     
          50   1000.0000000000000        15.000000000000000             7500   499.95094676766109        251146.31676020878        1195.3675863280951        499.94577303346341        251141.25555931890        1195.4795852915850       0.96895768311930264     
