          50   999.99999999993429        0.0000000000000000              250   908.92539975754835        826160.80970572704        15.427381307934411        22.511827959207679        507.53298438092230       0.75058631595771885     
          50   999.99999999993429       0.50000000000000000              250   906.84439222846879        822399.56984853186        32.818132310872898        26.597800466680095        709.93383441450601        2.4908447491781089     
          50   999.99999999993634        1.0000000000000000              250   901.43281322688085        812634.05918055109        52.942418422433548        37.492533192276255        1418.5469710724017        12.856925898464851     
          50   999.99999999993531        1.5000000000000000              250   876.64262356836582        768541.82913048822        39.539673660648987        61.956974610932811        3872.8053445732198        34.138641633446696     
          50   999.99999999993884        2.0000000000000000              250   843.24581741896077        711131.74766288267        68.239068311406299        97.800307513790173        9620.5099473884311        55.609797596507633     
          50   999.99999999994293        2.5000000000000000              250   799.98019971241206        640094.92594732030        126.60601540957578        146.68113582356776        21652.193610807721        136.83800431578857     
          50   999.99999999994964        3.0000000000000000              250   746.76283760482102        557863.80128421087        209.06565660657361        203.13388711439489        41527.591853423946        264.21575922022021     
          50   999.99999999995680        3.5000000000000000              250   689.77254127938500        476118.62496247073        332.46625944983680        266.68801299057355        71573.126006189719        450.62973332939146     
          50   999.99999999996646        4.0000000000000000              250   637.26025642948741        406572.20998780109        471.57556322502205        328.41305123018577        108493.44481625347        638.31259793284698     
          50   999.99999999997158        4.5000000000000000              250   596.54752855554398        356584.56843468104        715.61460895347409        380.16362334736095        145435.92668956754        911.54617297340883     
          50   999.99999999997954        5.0000000000000000              250   565.92604766827867        321091.10262747679        818.81119803799083        426.36317539330543        182732.55282392169        946.99549245915841     
          50   999.99999999998181        5.5000000000000000              250   533.43380418807612        285608.13310868613        1056.5096581233665        441.97174319347289        196375.03676873024        1036.0149872530892     
          50   999.99999999998681        6.0000000000000000              250   522.32780482382179        273876.63146415562        1050.2957720831619        461.29883236841277        213917.14477111664        1120.5320266556519     
          50   999.99999999998431        6.5000000000000000              250   510.54858859643150        261840.12871525987        1180.2673974515928        474.42892899948004        226221.27200296405        1138.4633313703816     
          50   999.99999999998772        7.0000000000000000              250   509.39187605937894        260576.10371018070        1096.0203148870205        487.98579253656430        239207.57997376876        1077.4462562299741     
          50   999.99999999998965        7.5000000000000000              250   504.07813409933266        255480.11847040549        1385.3531933407066        491.16987452216853        242612.04273359233        1364.1970954695425     
          50   999.99999999999056        8.0000000000000000              250   503.79874078627915        254982.71501919458        1169.5438013540988        496.35305742601088        247509.39420439972        1143.0365882508631     
          50   999.99999999999307        8.5000000000000000              250   498.32957491101973        249364.34132663158        1031.9760956339596        493.90032111902264        244943.92802342345        1006.4008219497628     
          50   999.99999999998795        9.0000000000000000              250   495.27614246436173        246399.03839340550        1100.5810990267782        492.44670731623933        243597.52024981793        1093.7607032120577     
          50   999.99999999998977        9.5000000000000000              250   494.85756906479304        245977.94309978661        1093.9294390701980        492.82060180179280        243967.80889140899        1095.6633311277546     
          50   999.99999999999318        10.000000000000000              250   499.34414507764944        250510.94083610998        1166.3656127813738        498.34751254002293        249509.31281153503        1159.0695567067014     
          50   999.99999999998886        10.500000000000000              250   497.24095252765778        248448.08806638338        1199.5231957709475        496.71079489522401        247919.90326713453        1198.2895016892289     
          50   999.99999999999386        11.000000000000000              250   494.87792904819634        246033.42657024149        1129.2619112098473        494.51504090527800        245673.14225586050        1128.0165743117104     
          50   999.99999999999170        11.500000000000000              250   496.24122240882639        247516.54122582561        1261.1904080193199        496.05756409961327        247339.21800389563        1266.1111034537025     
          50   999.99999999999261        12.000000000000000              250   497.44517754442569        248677.76611512492        1226.0614529197337        497.37899002969027        248612.23799587906        1226.3782729243103     
          50   999.99999999998636        12.500000000000000              250   497.44341213875225        248675.73034616667        1225.7820659221325        497.43996107381508        248672.19411622864        1225.6792431099748     
          50   999.99999999999045        13.000000000000000              250   501.85835257339409        253188.58203288980        1326.7759852086601        501.85491349877481        253185.05058752370        1326.6963846609578     
          50   999.99999999999250        13.500000000000000              250   502.19920642072225        253474.45259716143        1270.4096675582405        502.19862173767712        253473.86599569375        1270.4103204712446     
          50   999.99999999999068        14.000000000000000              250   498.85734024851615        250064.39797812465        1205.7520583008300        498.85675639986340        250063.82228084534        1205.7588750526775     
          50   999.99999999999204        14.500000000000000              250   497.93408430154608        249172.82929126796        1234.4769820487709        497.93350943730724        249172.26657154498        1234.4867509920441     
          50   999.99999999999136        15.000000000000000              250   501.71506654736515        252891.84306198801        1173.8350613609655        501.71443025956717        252891.21825522999        1173.8487245479191     
